p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
5.13223309837014e-27,0.578569761433613,0.351,0.099,1.60644028212084e-22,2,PTPN9
7.8143470445697e-27,0.601674869705983,0.328,0.088,2.44596876842076e-22,2,SEPTIN11
9.2048373023314e-27,-0.859074861855913,0.239,0.58,2.88120612400275e-22,2,STK39
1.13455705025019e-26,0.546761517219194,0.56,0.236,3.55127702298813e-22,2,TBL1X
1.20115019693196e-26,0.484233338179864,0.293,0.067,3.75972023141674e-22,2,VOPP1
1.24004293240076e-26,0.43995466518128,0.278,0.059,3.88145838270763e-22,2,ST5
1.95316774801594e-26,0.491023955834095,0.776,0.495,6.11361036806469e-22,2,LRRC4C
2.15636041267037e-26,-0.838234792370208,0.008,0.342,6.74962372769954e-22,2,PROX1
2.32083956720757e-26,-0.769865956947132,0.004,0.336,7.26445992931641e-22,2,FAM222A
2.85386494787545e-26,-0.911520760801911,0.143,0.504,8.93288267334495e-22,2,FNIP2
2.8603357754839e-26,0.476281784800741,0.274,0.059,8.95313701084216e-22,2,CYP46A1
3.34060192615355e-26,0.293175658717364,0.355,0.092,1.04564180890532e-21,2,USP53
3.87835748420521e-26,-0.873608925833026,0.398,0.676,1.21396467613107e-21,2,PRKACB
4.25475425153164e-26,-0.803785953003233,0.347,0.67,1.33178062827192e-21,2,ITCH
4.74088276510103e-26,0.474921251425721,0.583,0.249,1.48394371430427e-21,2,PTPRM
5.05604437319314e-26,-0.891575683737591,0.019,0.353,1.58259244925318e-21,2,REPS2
5.20115876156136e-26,0.596298025825605,0.548,0.236,1.62801470395632e-21,2,DYNC2H1
5.29276345631449e-26,0.677823223520602,0.625,0.34,1.656687889461e-21,2,PIK3C2A
5.8477247821022e-26,-0.874519274396126,0.008,0.337,1.83039633404581e-21,2,TP53TG5
6.39238604593385e-26,0.572085003657111,0.378,0.12,2.00088075623775e-21,2,ALDH7A1
7.13668986699586e-26,-0.849704902231975,0.112,0.475,2.23385529526837e-21,2,MTSS1
9.60093301750398e-26,0.553809239294178,0.351,0.103,3.00518804380892e-21,2,KATNAL2
1.02090404620991e-25,-0.858150760071199,0.027,0.364,3.19553175504163e-21,2,MFSD6
1.03478903208825e-25,0.492455199992932,0.309,0.083,3.23899314933943e-21,2,SRI
1.11192105708531e-25,-1.35702723028671,0.012,0.336,3.48042410078272e-21,2,PDE1A
1.21005066811375e-25,0.805218927680335,0.687,0.396,3.78757959626286e-21,2,JARID2
1.23014765542138e-25,-1.35650700154195,0.189,0.519,3.85048517623447e-21,2,CRYAB
1.24500612385114e-25,0.562729348382995,0.34,0.099,3.89699366826644e-21,2,FADS2
1.74008938885621e-25,0.560977483619381,0.324,0.093,5.44665379605882e-21,2,GPR37L1
1.88307674769855e-25,0.478101187576676,0.263,0.057,5.89421852797124e-21,2,TMED8
2.15358376481318e-25,-0.580707443135098,0.876,0.896,6.74093254224173e-21,2,FMNL2
2.39524197185837e-25,0.577001411885842,0.641,0.32,7.49734689611389e-21,2,RBFOX2
2.50034657834468e-25,-0.846713805440575,0.058,0.397,7.82633482487667e-21,2,SNX30
2.60713776881578e-25,-0.898894636426414,0.286,0.628,8.16060193017027e-21,2,PTPRJ
2.78758153196829e-25,0.642209489013422,0.668,0.377,8.72540895321394e-21,2,CEP85L
2.82041643653453e-25,-0.675876279737732,0.212,0.564,8.82818548799673e-21,2,SESTD1
2.93917521921469e-25,-0.92541803214398,0.073,0.411,9.1999123536639e-21,2,SELENOP
3.34225023169526e-25,-0.813154022708285,0.17,0.527,1.04615774502293e-20,2,YWHAQ
3.77556805333349e-25,0.643990002305426,0.49,0.195,1.18179055637391e-20,2,LHFPL6
3.78975273943623e-25,0.736228016399719,0.309,0.083,1.18623050497094e-20,2,GAN
3.82759843470594e-25,0.606200216904649,0.753,0.475,1.19807658604731e-20,2,REV3L
4.27782840158244e-25,0.682641909333539,0.274,0.067,1.33900306797932e-20,2,CRY2
4.61838807109447e-25,-0.742128416695164,0.305,0.655,1.44560165013328e-20,2,DENND5A
5.18360306214419e-25,0.695137494167171,0.286,0.069,1.62251959448175e-20,2,AC008014.1
6.5324529166951e-25,-0.946797320400424,0.039,0.37,2.04472308745473e-20,2,RTN1
6.69954737910064e-25,-0.786104516311319,0.027,0.36,2.09702532513229e-20,2,CD55
7.50799686618595e-25,0.681353758615235,0.564,0.275,2.35007809908486e-20,2,BCKDHB
8.69182286988206e-25,0.443982030116552,0.409,0.129,2.72062747650178e-20,2,NLGN4X
8.96290084391423e-25,0.557214799834446,0.475,0.19,2.80547759315359e-20,2,FGGY
9.16464731384172e-25,-0.914406934445255,0.062,0.403,2.8686262557056e-20,2,C5orf64
1.21565630252877e-24,-0.99851464198811,0.324,0.625,3.80512579254531e-20,2,HS3ST5
1.39893289137574e-24,0.583948435728426,0.506,0.204,4.37879984329519e-20,2,PACS1
1.63984928253776e-24,0.563088069878446,0.521,0.233,5.13289223927143e-20,2,IQCK
2.17145731994994e-24,0.506537091789252,0.873,0.652,6.79687855717532e-20,2,PNISR
2.30122025171397e-24,0.69255051811533,0.521,0.252,7.2030495098899e-20,2,NDRG2
3.17147752303458e-24,-0.898905910305325,0.189,0.524,9.92704179485055e-20,2,TBC1D12
3.76271883129022e-24,0.585551910759669,0.784,0.483,1.17776862138215e-19,2,LINC01473
4.14996195428553e-24,-0.78366851637805,0.073,0.406,1.29897959131091e-19,2,NXPE3
4.89872117324959e-24,-0.775187257786662,0.278,0.602,1.53334871443885e-19,2,NUTM2A-AS1
5.0831995962944e-24,-0.827802524109076,0.232,0.553,1.59109230563611e-19,2,SERINC5
5.60094824682641e-24,-0.892807779939597,0.282,0.592,1.75315281073913e-19,2,PTMA
5.71156201242245e-24,-0.652361696715283,0.931,0.892,1.78777602550835e-19,2,PPP2R2B
6.8430347658628e-24,-0.675356195999976,0.012,0.327,2.14193831206271e-19,2,GRB10
9.94491112622199e-24,-0.792253787928974,0.147,0.486,3.11285663161874e-19,2,TARSL2
1.01503158010497e-23,0.78909153084306,0.286,0.072,3.17715034888655e-19,2,COLEC12
1.06391755676017e-23,-0.94812573520083,0.127,0.465,3.330168344415e-19,2,TIAM1
1.06792171209604e-23,-0.755530460332048,0.097,0.436,3.34270175103181e-19,2,BTBD3
1.28235554531434e-23,-1.06538367549664,0.015,0.324,4.01390109238841e-19,2,RYR2
1.37868618995234e-23,0.567534360563197,0.656,0.346,4.31542564316982e-19,2,ARHGAP32
1.39145898674232e-23,0.699598923270236,0.753,0.519,4.35540577440212e-19,2,TMEM161B-AS1
1.44371095753142e-23,0.59374482046461,0.259,0.061,4.51895966816911e-19,2,AC093865.1
1.75868594771402e-23,-0.689857588501701,0.008,0.312,5.50486288493964e-19,2,CARNS1
1.87826789016028e-23,-0.795222373742374,0.069,0.403,5.87916632299069e-19,2,TTLL11
1.89936644998578e-23,-0.916377367662004,0.135,0.474,5.94520692510049e-19,2,RAP1A
2.05269440167277e-23,-0.53684292705596,0.154,0.523,6.42513874667592e-19,2,CLIC4
2.05856529023455e-23,-0.829736495185247,0.247,0.559,6.44351521496318e-19,2,CPEB2
2.08912945282979e-23,-0.871022697943443,0.023,0.337,6.53918410030252e-19,2,AFMID
2.1207521769127e-23,0.664491318374586,0.359,0.122,6.63816638895445e-19,2,ASRGL1
2.18770084187175e-23,-0.744530354824727,0.008,0.31,6.84772240514278e-19,2,STMN4
2.28102620078384e-23,-0.889303019307236,0.004,0.303,7.1398401110735e-19,2,LINC00877
2.56759388934563e-23,-0.784675647963064,0.1,0.442,8.03682563304077e-19,2,SLC38A2
2.7676360383294e-23,0.443500014919759,0.293,0.078,8.66297756357486e-19,2,ARMC2
2.81308679713044e-23,-0.760983411899888,0.015,0.326,8.80524298369799e-19,2,CSMD2
2.97620982210694e-23,0.649763747409147,0.456,0.193,9.31583436417695e-19,2,TMEM184B
3.08856534188172e-23,-0.797473701318594,0.143,0.473,9.66751837662397e-19,2,HBS1L
3.74276498644983e-23,-0.675666183458116,0.077,0.409,1.17152286840866e-18,2,NDRG1
3.9688819360792e-23,-0.764132727410026,0.035,0.35,1.24229973481215e-18,2,AC096564.1
4.12969810127945e-23,-0.690108095328636,0.394,0.684,1.29263680268148e-18,2,WNK1
4.67245060288218e-23,-0.77295506781699,0.008,0.306,1.46252376320815e-18,2,CDH1
5.17322793840827e-23,0.511603855601472,0.278,0.068,1.61927207700117e-18,2,AC079760.1
6.46826190188413e-23,0.571563290438682,0.286,0.077,2.02463065790875e-18,2,FSIP2-AS1
7.9096940302014e-23,-0.706865003674982,0.201,0.569,2.47581332839334e-18,2,HSPA1A
8.27424158931681e-23,0.59306773731135,0.502,0.208,2.58992035987205e-18,2,BMPR2
8.76011885875032e-23,0.567152316208519,0.351,0.119,2.74200480397744e-18,2,TLR4
9.0562401585286e-23,0.671465913225825,0.595,0.304,2.83469373202104e-18,2,TSC22D2
9.40737526858143e-23,-0.68740996291556,0.498,0.752,2.94460253281867e-18,2,SRPK2
1.04438938210234e-22,0.463818747119123,0.251,0.056,3.26904320491854e-18,2,AL513166.1
1.14146391802253e-22,0.682207986825512,0.498,0.217,3.57289620980231e-18,2,ZFAND6
1.17629605385675e-22,0.41165293820243,0.263,0.061,3.681924278177e-18,2,FAM135B
1.36076310923534e-22,0.594741709532543,0.429,0.161,4.25932460821754e-18,2,KIF9-AS1
1.43197066698195e-22,-0.713400926665999,0.027,0.333,4.48221138472021e-18,2,CNKSR3
1.61593247116932e-22,-0.77325073356213,0.004,0.294,5.05803022800708e-18,2,INSYN2B
1.62536039195226e-22,-0.777752067289167,0.22,0.537,5.08754056284976e-18,2,STRN
1.67485114656978e-22,-0.767518039500128,0.521,0.74,5.24245157387808e-18,2,KIF13A
1.78138655689701e-22,0.490418615868509,0.305,0.086,5.57591806174333e-18,2,MIR3936HG
1.82474783791072e-22,0.638374046533938,0.297,0.085,5.71164320744434e-18,2,WWTR1
3.23119289799133e-22,-0.795705194017268,0.317,0.594,1.01139568900027e-17,2,AMER2
3.59072477621611e-22,-0.742508027122929,0.089,0.414,1.1239327622034e-17,2,C12orf76
4.14924122681545e-22,0.493196729729273,0.278,0.073,1.29875399640551e-17,2,B3GALNT2
4.78970129317041e-22,-0.597754166507619,0.699,0.814,1.49922440177527e-17,2,CDC42BPA
4.85758618831033e-22,0.508773632014196,0.479,0.206,1.52047305280302e-17,2,CLIP1
5.20297079231158e-22,0.548142654542419,0.452,0.184,1.62858188770145e-17,2,TAFA5
5.48017799431212e-22,-0.671374340968727,0.012,0.303,1.71535051399964e-17,2,ABCG1
5.99129166083858e-22,0.581389845536617,0.56,0.278,1.87533420275908e-17,2,C11orf49
8.16100128451235e-22,0.612967829748565,0.618,0.339,2.55447501206521e-17,2,ARNT2
1.01546540710133e-21,-0.776912521223217,0.193,0.511,3.17850827076789e-17,2,SCD
1.05362114046079e-21,-0.785239455865713,0.004,0.286,3.29793953175632e-17,2,AC009063.2
1.11249469832607e-21,-0.901745785301875,0.054,0.354,3.48221965523044e-17,2,SYT14
1.40132438238701e-21,-0.679782610518698,0.012,0.297,4.38628544930959e-17,2,TMEM98
1.80581804878604e-21,0.549948865224166,0.286,0.075,5.65239107450518e-17,2,MTHFD1L
1.90368062053572e-21,-0.622456085264872,0.212,0.547,5.95871071033886e-17,2,SEMA6A
2.56351240362321e-21,0.45659789796711,0.869,0.7,8.02405017458102e-17,2,ADGRL3
2.77921384765034e-21,-0.71321484258632,0.035,0.329,8.69921726453031e-17,2,NIPAL3
2.93870743449388e-21,0.623993468751791,0.405,0.163,9.19844814070929e-17,2,PNPLA8
4.15200987556163e-21,-0.650596650575063,0.058,0.367,1.29962061114954e-16,2,TMC7
4.53097424555007e-21,-0.938340827211082,0.143,0.463,1.41824024859963e-16,2,MAP1B
5.45488404378156e-21,-0.72140048201379,0.336,0.612,1.70743325454407e-16,2,SECISBP2L
6.73123986089009e-21,0.437412890117332,0.309,0.096,2.10694538885721e-16,2,METRN
8.38804073161293e-21,0.484740185060221,0.328,0.102,2.62554062940216e-16,2,SUGCT
8.965053036409e-21,0.403962567081821,0.259,0.071,2.80615125092638e-16,2,PLCG1
9.41371313827011e-21,0.553113742242918,0.359,0.129,2.94658634940993e-16,2,KDM5B
1.00764417640546e-20,0.613900419843332,0.575,0.324,3.15402703656671e-16,2,SLC6A1
1.01265472977332e-20,0.498634094295587,0.332,0.104,3.16971056966348e-16,2,TMEM132C
1.03021686851201e-20,-0.643719634421509,0.618,0.761,3.22468182012943e-16,2,FNIP1
1.05687784640525e-20,-0.830838175390536,0.039,0.329,3.30813334703307e-16,2,DYNC1I1
1.1481200649923e-20,-0.848007243900121,0.066,0.364,3.59373061543241e-16,2,DPYSL5
1.19299604306234e-20,-0.863895116499535,0.004,0.275,3.73419691438942e-16,2,LRRC63
1.27037840834858e-20,0.61017493632523,0.633,0.381,3.97641145597188e-16,2,ASAP1
1.40371265012124e-20,0.453702666807443,0.903,0.684,4.3937609661445e-16,2,FBXL7
1.69914523646458e-20,0.614570799192441,0.259,0.072,5.31849450465777e-16,2,MIDN
1.92976658617079e-20,-0.693296859095789,0.351,0.635,6.04036239137319e-16,2,PPM1B
2.17546260043176e-20,-0.713714413980065,0.201,0.512,6.80941548561144e-16,2,SCARB2
2.3367466741808e-20,-0.772699843326847,0.108,0.421,7.31425076485331e-16,2,PIK3C2B
2.4903440563721e-20,-0.838244094775651,0.108,0.403,7.79502593085032e-16,2,CPB2-AS1
2.52614851245045e-20,0.436623264641833,0.347,0.123,7.90709745882116e-16,2,SIRPA
2.83112881882963e-20,-1.08898214044409,0.012,0.286,8.86171631581863e-16,2,SLIT2
2.90636830814079e-20,-0.84117325221055,0.039,0.33,9.09722344131148e-16,2,DISC1
3.09527710944364e-20,-0.939030113071723,0.05,0.334,9.68852688026955e-16,2,RASGRF2
3.10942621060926e-20,-0.923243066139887,0.023,0.297,9.73281498182803e-16,2,ARHGAP22
3.31487141340527e-20,0.474266949915796,0.313,0.104,1.03758790110998e-15,2,PTCH1
4.11065718806695e-20,0.497596830010311,0.351,0.131,1.28667680643684e-15,2,AC125613.1
4.73521001740331e-20,-0.923551977973008,0.015,0.286,1.48216808754741e-15,2,GREB1L
4.78378928978329e-20,-0.731260992682962,0.247,0.544,1.49737388559507e-15,2,ZKSCAN1
5.09119495938736e-20,-0.807929660193001,0.081,0.386,1.59359493423784e-15,2,IQCJ-SCHIP1
5.34910446741922e-20,0.546792896148202,0.313,0.101,1.67432318934689e-15,2,ME1
6.17841229236486e-20,0.557962945232047,0.459,0.206,1.93390483163312e-15,2,NIPSNAP2
7.19519588118341e-20,0.659536038485755,0.336,0.113,2.25216826276922e-15,2,RIMS1
7.91183130026104e-20,-0.73945641053226,0.382,0.641,2.47648231529471e-15,2,KDM6A
8.57126705514105e-20,-0.790027706862903,0.058,0.344,2.6828923009297e-15,2,MARCKSL1
8.85268675185842e-20,-0.762273411816178,0.012,0.278,2.7709794801992e-15,2,ST3GAL6
9.16010338422217e-20,-0.597609861382644,0.286,0.575,2.86720396029538e-15,2,CDK17
1.00405065927552e-19,0.544429619166679,0.34,0.115,3.1427789685983e-15,2,CALN1
1.01343485233456e-19,-0.740885995395325,0.093,0.39,3.17215243129241e-15,2,CA2
1.1107179884827e-19,-0.73196017244752,0.077,0.372,3.47665837574969e-15,2,YWHAG
1.17427453139897e-19,-0.690997417964672,0.046,0.334,3.67559671073191e-15,2,SH3KBP1
1.27551690406311e-19,-0.702626383955993,0.015,0.282,3.99249546140794e-15,2,FCHO1
1.37372471601149e-19,0.567232969516704,0.479,0.243,4.29989573358758e-15,2,HEPACAM
1.40172462301687e-19,0.474464656206248,0.629,0.325,4.38753824250509e-15,2,EHBP1
1.42433097313934e-19,-0.696422824148518,0.328,0.621,4.45829837902343e-15,2,USP32
1.44250302451183e-19,-0.670449724649575,0.085,0.379,4.51517871702446e-15,2,PRRG1
1.58197448871504e-19,0.59631243086978,0.714,0.491,4.95173834712693e-15,2,LIFR
1.61592426084207e-19,0.55618546141959,0.259,0.068,5.05800452886177e-15,2,CERS6
1.66975073153861e-19,0.408941242413639,0.73,0.409,5.226486764789e-15,2,TTC28
1.88946124814681e-19,-0.686426302952667,0.077,0.375,5.91420265282432e-15,2,STARD9
2.13440473763037e-19,0.481629776875281,0.305,0.1,6.68090026925681e-15,2,AGL
2.31533841794179e-19,0.539978017133791,0.676,0.42,7.24724078199959e-15,2,PER3
2.60771172051002e-19,0.481200209866867,0.44,0.187,8.16239845636842e-15,2,GPD2
2.71355228537189e-19,-0.744951611787566,0.29,0.573,8.49369000844255e-15,2,GTDC1
2.8476783376921e-19,-0.589393176281927,0.004,0.259,8.91351796481005e-15,2,AC098679.5
3.36870680235318e-19,-0.735027787113832,0.463,0.666,1.05443891620457e-14,2,SGMS1
3.66331396894974e-19,0.463003340021105,0.378,0.143,1.14665390542096e-14,2,ICA1L
3.86297917647052e-19,0.409067579062349,0.286,0.089,1.20915111202704e-14,2,RIC3
3.9384430470392e-19,-0.608504153671622,0.008,0.263,1.23277205815374e-14,2,NKX6-2
4.68767667521479e-19,0.528077802559473,0.297,0.098,1.46728967610898e-14,2,SNRK
5.31226860875482e-19,-0.617625485089964,0.1,0.396,1.66279319722635e-14,2,PLEKHG3
5.3722624663376e-19,0.59592155345047,0.313,0.105,1.68157187458833e-14,2,GTF2IRD1
6.26149287866243e-19,0.521755909040998,0.32,0.112,1.95990988595013e-14,2,SCP2
6.77332526168397e-19,0.478660494189202,0.402,0.159,2.1201185401597e-14,2,ZNF521
6.86968025764318e-19,-0.522716217109835,0.776,0.826,2.15027861744489e-14,2,TJP1
7.0701252333493e-19,-0.714613193441386,0.023,0.284,2.21301989929067e-14,2,ZNF365
7.15579026413904e-19,-0.956265527733325,0.135,0.404,2.23983391057816e-14,2,PLD5
7.47555191303103e-19,0.490223913629305,0.541,0.287,2.33992250429784e-14,2,AFF1
8.00816499997857e-19,-0.652462478044895,0.375,0.642,2.50663572664329e-14,2,CCNY
8.12956494388089e-19,-1.15177598631624,0.077,0.35,2.54463512308416e-14,2,HDAC9
8.13430323015311e-19,-0.681193274323751,0.544,0.719,2.54611825407022e-14,2,GRID1
8.68584644868552e-19,-0.606676181389466,0.212,0.508,2.71875679690305e-14,2,ZNF708
9.1253672066277e-19,0.465975038845039,0.571,0.313,2.85633118934653e-14,2,ZMAT1
1.07736792372663e-18,0.884874564890038,0.375,0.154,3.37226933805672e-14,2,ZNF10
1.09649124481044e-18,0.485893789947126,0.421,0.179,3.43212724538117e-14,2,PFKFB3
1.16335139863009e-18,-0.802721980468377,0.023,0.283,3.64140621285204e-14,2,ITGA2
1.23003344398659e-18,0.483678535845917,0.795,0.592,3.85012768302242e-14,2,CHD9
1.23500751176029e-18,-0.594455340356866,0.131,0.431,3.86569701256089e-14,2,PTP4A2
1.42049365798732e-18,-0.67500119554455,0.34,0.601,4.44628719886611e-14,2,MVB12B
1.43794375237007e-18,-0.670718397025209,0.309,0.582,4.50090773929356e-14,2,AC118549.1
1.47959951809031e-18,-0.363082551901693,0.027,0.293,4.63129445157448e-14,2,TMCC3
1.57566164198906e-18,0.467440047858421,0.375,0.142,4.93197850558994e-14,2,MSRA
1.74358183793046e-18,0.491979838802238,0.49,0.244,5.45758551090615e-14,2,CLEC16A
2.02798675952276e-18,-0.704780991446768,0.239,0.521,6.34780135598219e-14,2,PPP1R21
2.15542219491803e-18,0.329090478276607,0.344,0.118,6.74668701231293e-14,2,SESN3
2.32431781858451e-18,0.861471013507273,0.347,0.145,7.27534720395137e-14,2,ACO2
2.41239713896767e-18,0.530136835827328,0.56,0.297,7.5510442846827e-14,2,KIF21A
2.62372403740494e-18,0.634769923536101,0.529,0.294,8.21251860948122e-14,2,VGLL4
2.78976259785281e-18,-0.616432862813243,0.097,0.39,8.7322359075391e-14,2,ADSS
2.90840785369807e-18,0.478535238006666,0.402,0.168,9.10360742286032e-14,2,FNDC3B
3.18857998801536e-18,-0.611127331253008,0.301,0.591,9.98057422048688e-14,2,NPC1
3.5359162958514e-18,-0.647752955896252,0.031,0.289,1.10677715976445e-13,2,DUSP10
4.05598194712587e-18,-0.614118354745372,0.023,0.276,1.26956290926987e-13,2,CPNE2
4.13353653039056e-18,-0.648100015858412,0.073,0.35,1.29383826937755e-13,2,GLTP
4.44568534362961e-18,-0.671195080061892,0.259,0.529,1.3915439694095e-13,2,DYNC1I2
4.46177918911484e-18,-0.888893323142602,0.015,0.265,1.39658150398484e-13,2,SH3TC2-DT
4.63296598193293e-18,0.275615124886013,0.301,0.093,1.45016468200483e-13,2,UST
4.69117285891298e-18,0.560502723111149,0.568,0.296,1.46838401656835e-13,2,SCLT1
6.12951555680278e-18,-0.667614642045592,0.027,0.284,1.91859966443484e-13,2,RHOBTB1
6.35126023572251e-18,0.532876852971816,0.328,0.12,1.9880079663835e-13,2,MTMR1
6.66448425205814e-18,-0.794138682271682,0.015,0.26,2.08605021573672e-13,2,SNCA
7.92923517485712e-18,-0.52775185339307,0.764,0.85,2.48192990208203e-13,2,RERE
8.07951960060941e-18,-0.700501078588217,0.174,0.482,2.52897043018675e-13,2,DNAJB1
8.36790626060933e-18,0.534720434397061,0.317,0.115,2.61923833863333e-13,2,EGLN3
9.04769476973353e-18,-1.11617174847393,0.027,0.275,2.83201893987429e-13,2,DCC
9.78071166222499e-18,-0.629542371500975,0.035,0.293,3.06146055739304e-13,2,LINC00844
1.00510762652125e-17,-0.602670747200821,0.151,0.45,3.14608738177416e-13,2,ATP11A
1.05213347591659e-17,-0.695513410257379,0.015,0.26,3.29328299296651e-13,2,STEAP1B
1.05923597090189e-17,-0.74202966434798,0.066,0.33,3.31551451251999e-13,2,ENOX2
1.06022734119876e-17,0.617157838433746,0.263,0.079,3.31861760068623e-13,2,NR4A1
1.17217028361463e-17,-1.03529959877994,0.081,0.343,3.66901020474215e-13,2,CSMD3
1.27320032584522e-17,-0.626557600661859,0.683,0.786,3.98524433992811e-13,2,DOCK3
1.30425452216771e-17,0.433958229555408,0.278,0.092,4.08244707983715e-13,2,GPT2
1.3262966876213e-17,-0.603219416788164,0.019,0.264,4.15144126192345e-13,2,ARHGEF2
1.34030386057783e-17,0.421449240697349,0.332,0.127,4.19528511399466e-13,2,SLC25A37
1.43225782802851e-17,-0.641919026887786,0.116,0.398,4.48311022751204e-13,2,ATL1
1.49031734705467e-17,-0.625120924328488,0.108,0.387,4.66484232801582e-13,2,TMEM123
1.53031983076967e-17,-0.876603270033723,0.116,0.395,4.79005410229215e-13,2,RTTN
1.68896101970729e-17,-0.615249420487173,0.448,0.675,5.28661688778578e-13,2,TBL1XR1
2.03031144380196e-17,0.390156927916268,0.506,0.249,6.3550778502445e-13,2,SORCS2
2.238377856537e-17,-0.558716672082064,0.015,0.257,7.00634652874647e-13,2,RASSF2
2.72489619580258e-17,-0.670813654680553,0.375,0.614,8.52919758248167e-13,2,RAP1GDS1
2.82087171527462e-17,-0.626368289320555,0.201,0.489,8.8296105559811e-13,2,TTYH2
2.82414900985829e-17,-0.634234526850013,0.162,0.458,8.83986881575742e-13,2,FEZ1
2.885183486283e-17,-0.742532274855962,0.131,0.414,9.03091283041443e-13,2,SPTLC2
2.9237044263269e-17,-0.374856148022077,0.062,0.335,9.15148722484583e-13,2,PPFIBP1
3.18607424726282e-17,0.591594137495824,0.301,0.107,9.97273100135735e-13,2,VPS37B
3.32483757408735e-17,0.604426119144427,0.39,0.169,1.04070740906508e-12,2,GNA12
3.56460887693633e-17,-0.634292509877232,0.17,0.458,1.11575822456984e-12,2,PHLDB1
